Measurement,Country,Location,Latitude,Longitude,Start,End,conc,unc,uncrel
m246_S,Germany,Gera-Leumnitz,50.881,13.129,14/04/2020,20/04/2020,<2.7,,
m246_J,Germany,Gera-Leumnitz,50.881,11.129,14/04/2020,20/04/2020,<2.7,,
m246_V,Germany,Gera-Leumnitz,51.881,12.129,14/04/2020,20/04/2020,<2.7,,
m246_Z,Germany,Gera-Leumnitz,49.881,12.129,14/04/2020,20/04/2020,<2.7,,
m247_C,Germany,Gera-Leumnitz,50.881,12.129,20/04/2020,27/04/2020,<2.41,,
m247_S,Germany,Gera-Leumnitz,50.881,13.129,20/04/2020,27/04/2020,<2.41,,
m247_J,Germany,Gera-Leumnitz,50.881,11.129,20/04/2020,27/04/2020,<2.41,,
m247_V,Germany,Gera-Leumnitz,51.881,12.129,20/04/2020,27/04/2020,<2.41,,
m247_Z,Germany,Gera-Leumnitz,49.881,12.129,20/04/2020,27/04/2020,<2.41,,
m248_C,Germany,Gera-Leumnitz,50.881,12.129,27/04/2020,04/05/2020,<1.43,,
m248_S,Germany,Gera-Leumnitz,50.881,13.129,27/04/2020,04/05/2020,<1.43,,
m248_J,Germany,Gera-Leumnitz,50.881,11.129,27/04/2020,04/05/2020,<1.43,,
m248_V,Germany,Gera-Leumnitz,51.881,12.129,27/04/2020,04/05/2020,<1.43,,
m248_Z,Germany,Gera-Leumnitz,49.881,12.129,27/04/2020,04/05/2020,<1.43,,
m249_C,Germany,Görlitz,51.162,14.951,06/04/2020,14/04/2020,<2.52,,
m249_S,Germany,Görlitz,51.162,15.951,06/04/2020,14/04/2020,<2.52,,
m249_J,Germany,Görlitz,51.162,13.951,06/04/2020,14/04/2020,<2.52,,
m249_V,Germany,Görlitz,52.162,14.951,06/04/2020,14/04/2020,<2.52,,
m249_Z,Germany,Görlitz,50.162,14.951,06/04/2020,14/04/2020,<2.52,,
m250_C,Germany,Görlitz,51.162,14.951,14/04/2020,20/04/2020,<3.16,,
m250_S,Germany,Görlitz,51.162,15.951,14/04/2020,20/04/2020,<3.16,,
m250_J,Germany,Görlitz,51.162,13.951,14/04/2020,20/04/2020,<3.16,,
m250_V,Germany,Görlitz,52.162,14.951,14/04/2020,20/04/2020,<3.16,,
m250_Z,Germany,Görlitz,50.162,14.951,14/04/2020,20/04/2020,<3.16,,
m251_C,Germany,Görlitz,51.162,14.951,20/04/2020,27/04/2020,1,0.239,23.9
m251_S,Germany,Görlitz,51.162,15.951,20/04/2020,27/04/2020,1,0.239,23.9
m251_J,Germany,Görlitz,51.162,13.951,20/04/2020,27/04/2020,1,0.239,23.9
m251_V,Germany,Görlitz,52.162,14.951,20/04/2020,27/04/2020,1,0.239,23.9
m251_Z,Germany,Görlitz,50.162,14.951,20/04/2020,27/04/2020,1,0.239,23.9
m252_C,Germany,Görlitz,51.162,14.951,27/04/2020,04/05/2020,<2.9,,
m252_S,Germany,Görlitz,51.162,15.951,27/04/2020,04/05/2020,<2.9,,
m252_J,Germany,Görlitz,51.162,13.951,27/04/2020,04/05/2020,<2.9,,
m252_V,Germany,Görlitz,52.162,14.951,27/04/2020,04/05/2020,<2.9,,
m252_Z,Germany,Görlitz,50.162,14.951,27/04/2020,04/05/2020,<2.9,,
m253_C,Germany,Greifswald,54.097,13.406,06/04/2020,13/04/2020,<4.69,,
m253_S,Germany,Greifswald,54.097,14.406,06/04/2020,13/04/2020,<4.69,,
m253_J,Germany,Greifswald,54.097,12.406,06/04/2020,13/04/2020,<4.69,,
m253_V,Germany,Greifswald,55.097,13.406,06/04/2020,13/04/2020,<4.69,,
m253_Z,Germany,Greifswald,53.097,13.406,06/04/2020,13/04/2020,<4.69,,
m254_C,Germany,Greifswald,54.097,13.406,13/04/2020,20/04/2020,<5.21,,
m254_S,Germany,Greifswald,54.097,14.406,13/04/2020,20/04/2020,<5.21,,
m254_J,Germany,Greifswald,54.097,12.406,13/04/2020,20/04/2020,<5.21,,
m254_V,Germany,Greifswald,55.097,13.406,13/04/2020,20/04/2020,<5.21,,
m254_Z,Germany,Greifswald,53.097,13.406,13/04/2020,20/04/2020,<5.21,,
m255_C,Germany,Greifswald,54.097,13.406,20/04/2020,27/04/2020,<7.24,,
m255_S,Germany,Greifswald,54.097,14.406,20/04/2020,27/04/2020,<7.24,,
m255_J,Germany,Greifswald,54.097,12.406,20/04/2020,27/04/2020,<7.24,,
m255_V,Germany,Greifswald,55.097,13.406,20/04/2020,27/04/2020,<7.24,,
m255_Z,Germany,Greifswald,53.097,13.406,20/04/2020,27/04/2020,<7.24,,
m256_C,Germany,Greifswald,54.097,13.406,27/04/2020,04/05/2020,<4.71,,
m256_S,Germany,Greifswald,54.097,14.406,27/04/2020,04/05/2020,<4.71,,
m256_J,Germany,Greifswald,54.097,12.406,27/04/2020,04/05/2020,<4.71,,
m256_V,Germany,Greifswald,55.097,13.406,27/04/2020,04/05/2020,<4.71,,
m256_Z,Germany,Greifswald,53.097,13.406,27/04/2020,04/05/2020,<4.71,,
m257_C,Germany,Hamburg-Fuhlsbüttel,53.633,9.988,06/04/2020,13/04/2020,<3.84,,
m257_S,Germany,Hamburg-Fuhlsbüttel,53.633,10.988,06/04/2020,13/04/2020,<3.84,,
m257_J,Germany,Hamburg-Fuhlsbüttel,53.633,8.988,06/04/2020,13/04/2020,<3.84,,
m257_V,Germany,Hamburg-Fuhlsbüttel,54.633,9.988,06/04/2020,13/04/2020,<3.84,,
m257_Z,Germany,Hamburg-Fuhlsbüttel,52.633,9.988,06/04/2020,13/04/2020,<3.84,,
m258_C,Germany,Hamburg-Fuhlsbüttel,53.633,9.988,13/04/2020,20/04/2020,<4.73,,
m258_S,Germany,Hamburg-Fuhlsbüttel,53.633,10.988,13/04/2020,20/04/2020,<4.73,,
m258_J,Germany,Hamburg-Fuhlsbüttel,53.633,8.988,13/04/2020,20/04/2020,<4.73,,
m258_V,Germany,Hamburg-Fuhlsbüttel,54.633,9.988,13/04/2020,20/04/2020,<4.73,,
m258_Z,Germany,Hamburg-Fuhlsbüttel,52.633,9.988,13/04/2020,20/04/2020,<4.73,,
m259_C,Germany,Hamburg-Fuhlsbüttel,53.633,9.988,20/04/2020,27/04/2020,<5.45,,
m259_S,Germany,Hamburg-Fuhlsbüttel,53.633,10.988,20/04/2020,27/04/2020,<5.45,,
m259_J,Germany,Hamburg-Fuhlsbüttel,53.633,8.988,20/04/2020,27/04/2020,<5.45,,
m259_V,Germany,Hamburg-Fuhlsbüttel,54.633,9.988,20/04/2020,27/04/2020,<5.45,,
m259_Z,Germany,Hamburg-Fuhlsbüttel,52.633,9.988,20/04/2020,27/04/2020,<5.45,,
m260_C,Germany,Hamburg-Fuhlsbüttel,53.633,9.988,27/04/2020,04/05/2020,<3.99,,
m260_S,Germany,Hamburg-Fuhlsbüttel,53.633,10.988,27/04/2020,04/05/2020,<3.99,,
m260_J,Germany,Hamburg-Fuhlsbüttel,53.633,8.988,27/04/2020,04/05/2020,<3.99,,
m260_V,Germany,Hamburg-Fuhlsbüttel,54.633,9.988,27/04/2020,04/05/2020,<3.99,,
m260_Z,Germany,Hamburg-Fuhlsbüttel,52.633,9.988,27/04/2020,04/05/2020,<3.99,,
m261_C,Germany,Hannover,52.464,9.678,13/04/2020,20/04/2020,<3.59,,
m261_S,Germany,Hannover,52.464,10.678,13/04/2020,20/04/2020,<3.59,,
m261_J,Germany,Hannover,52.464,8.678,13/04/2020,20/04/2020,<3.59,,
m261_V,Germany,Hannover,53.464,9.678,13/04/2020,20/04/2020,<3.59,,
m261_Z,Germany,Hannover,51.464,9.678,13/04/2020,20/04/2020,<3.59,,
m262_C,Germany,Hannover,52.464,9.678,20/04/2020,27/04/2020,<4.65,,
m262_S,Germany,Hannover,52.464,10.678,20/04/2020,27/04/2020,<4.65,,
m262_J,Germany,Hannover,52.464,8.678,20/04/2020,27/04/2020,<4.65,,
m262_V,Germany,Hannover,53.464,9.678,20/04/2020,27/04/2020,<4.65,,
m262_Z,Germany,Hannover,51.464,9.678,20/04/2020,27/04/2020,<4.65,,
m263_C,Germany,Hannover,52.464,9.678,27/04/2020,04/05/2020,<2.96,,
m263_S,Germany,Hannover,52.464,10.678,27/04/2020,04/05/2020,<2.96,,
m263_J,Germany,Hannover,52.464,8.678,27/04/2020,04/05/2020,<2.96,,
m263_V,Germany,Hannover,53.464,9.678,27/04/2020,04/05/2020,<2.96,,
m263_Z,Germany,Hannover,51.464,9.678,27/04/2020,04/05/2020,<2.96,,
m264_C,Germany,Hof,50.312,11.876,06/04/2020,14/04/2020,<1.92,,
m264_S,Germany,Hof,50.312,12.876,06/04/2020,14/04/2020,<1.92,,
m264_J,Germany,Hof,50.312,10.876,06/04/2020,14/04/2020,<1.92,,
m264_V,Germany,Hof,51.312,11.876,06/04/2020,14/04/2020,<1.92,,
m264_Z,Germany,Hof,49.312,11.876,06/04/2020,14/04/2020,<1.92,,
m265_C,Germany,Hof,50.312,11.876,14/04/2020,20/04/2020,<2.81,,
m265_S,Germany,Hof,50.312,12.876,14/04/2020,20/04/2020,<2.81,,
m265_J,Germany,Hof,50.312,10.876,14/04/2020,20/04/2020,<2.81,,
m265_V,Germany,Hof,51.312,11.876,14/04/2020,20/04/2020,<2.81,,
m265_Z,Germany,Hof,49.312,11.876,14/04/2020,20/04/2020,<2.81,,
m266_C,Germany,Hof,50.312,11.876,20/04/2020,27/04/2020,<1.81,,
m266_S,Germany,Hof,50.312,12.876,20/04/2020,27/04/2020,<1.81,,
m266_J,Germany,Hof,50.312,10.876,20/04/2020,27/04/2020,<1.81,,
m266_V,Germany,Hof,51.312,11.876,20/04/2020,27/04/2020,<1.81,,
m266_Z,Germany,Hof,49.312,11.876,20/04/2020,27/04/2020,<1.81,,
m267_C,Germany,Hof,50.312,11.876,27/04/2020,04/05/2020,<2.35,,
m267_S,Germany,Hof,50.312,12.876,27/04/2020,04/05/2020,<2.35,,
m267_J,Germany,Hof,50.312,10.876,27/04/2020,04/05/2020,<2.35,,
m267_V,Germany,Hof,51.312,11.876,27/04/2020,04/05/2020,<2.35,,
m267_Z,Germany,Hof,49.312,11.876,27/04/2020,04/05/2020,<2.35,,
m268_C,Germany,Kahler Asten,51.18,8.489,06/04/2020,14/04/2020,<1.71,,
m268_S,Germany,Kahler Asten,51.18,9.489,06/04/2020,14/04/2020,<1.71,,
m268_J,Germany,Kahler Asten,51.18,7.489,06/04/2020,14/04/2020,<1.71,,
m268_V,Germany,Kahler Asten,52.18,8.489,06/04/2020,14/04/2020,<1.71,,
m268_Z,Germany,Kahler Asten,50.18,8.489,06/04/2020,14/04/2020,<1.71,,
m269_C,Germany,Kahler Asten,51.18,8.489,14/04/2020,20/04/2020,<2.69,,
m269_S,Germany,Kahler Asten,51.18,9.489,14/04/2020,20/04/2020,<2.69,,
m269_J,Germany,Kahler Asten,51.18,7.489,14/04/2020,20/04/2020,<2.69,,
m269_V,Germany,Kahler Asten,52.18,8.489,14/04/2020,20/04/2020,<2.69,,
m269_Z,Germany,Kahler Asten,50.18,8.489,14/04/2020,20/04/2020,<2.69,,
m270_C,Germany,Kahler Asten,51.18,8.489,20/04/2020,23/04/2020,<6.95,,
m270_S,Germany,Kahler Asten,51.18,9.489,20/04/2020,23/04/2020,<6.95,,
m270_J,Germany,Kahler Asten,51.18,7.489,20/04/2020,23/04/2020,<6.95,,
m270_V,Germany,Kahler Asten,52.18,8.489,20/04/2020,23/04/2020,<6.95,,
m270_Z,Germany,Kahler Asten,50.18,8.489,20/04/2020,23/04/2020,<6.95,,
m271_C,Germany,Kahler Asten,51.18,8.489,23/04/2020,27/04/2020,<3.96,,
m271_S,Germany,Kahler Asten,51.18,9.489,23/04/2020,27/04/2020,<3.96,,
m271_J,Germany,Kahler Asten,51.18,7.489,23/04/2020,27/04/2020,<3.96,,
m271_V,Germany,Kahler Asten,52.18,8.489,23/04/2020,27/04/2020,<3.96,,
m271_Z,Germany,Kahler Asten,50.18,8.489,23/04/2020,27/04/2020,<3.96,,
m272_C,Germany,Kahler Asten,51.18,8.489,27/04/2020,04/05/2020,<1.9,,
m272_S,Germany,Kahler Asten,51.18,9.489,27/04/2020,04/05/2020,<1.9,,
m272_J,Germany,Kahler Asten,51.18,7.489,27/04/2020,04/05/2020,<1.9,,
m272_V,Germany,Kahler Asten,52.18,8.489,27/04/2020,04/05/2020,<1.9,,
m272_Z,Germany,Kahler Asten,50.18,8.489,27/04/2020,04/05/2020,<1.9,,
m273_C,Germany,Konstanz,47.677,9.19,06/04/2020,14/04/2020,<2.08,,
m273_S,Germany,Konstanz,47.677,10.19,06/04/2020,14/04/2020,<2.08,,
m273_J,Germany,Konstanz,47.677,8.19,06/04/2020,14/04/2020,<2.08,,
m273_V,Germany,Konstanz,48.677,9.19,06/04/2020,14/04/2020,<2.08,,
m273_Z,Germany,Konstanz,46.677,9.19,06/04/2020,14/04/2020,<2.08,,
m274_C,Germany,Konstanz,47.677,9.19,14/04/2020,20/04/2020,<3.02,,
m274_S,Germany,Konstanz,47.677,10.19,14/04/2020,20/04/2020,<3.02,,
m274_J,Germany,Konstanz,47.677,8.19,14/04/2020,20/04/2020,<3.02,,
m274_V,Germany,Konstanz,48.677,9.19,14/04/2020,20/04/2020,<3.02,,
m274_Z,Germany,Konstanz,46.677,9.19,14/04/2020,20/04/2020,<3.02,,
m275_C,Germany,Konstanz,47.677,9.19,20/04/2020,27/04/2020,1.1,0.298,27.1
m275_S,Germany,Konstanz,47.677,10.19,20/04/2020,27/04/2020,1.1,0.298,27.1
m275_J,Germany,Konstanz,47.677,8.19,20/04/2020,27/04/2020,1.1,0.298,27.1
m275_V,Germany,Konstanz,48.677,9.19,20/04/2020,27/04/2020,1.1,0.298,27.1
m275_Z,Germany,Konstanz,46.677,9.19,20/04/2020,27/04/2020,1.1,0.298,27.1
m276_C,Germany,Konstanz,47.677,9.19,27/04/2020,04/05/2020,<2.65,,
m276_S,Germany,Konstanz,47.677,10.19,27/04/2020,04/05/2020,<2.65,,
m276_J,Germany,Konstanz,47.677,8.19,27/04/2020,04/05/2020,<2.65,,
m276_V,Germany,Konstanz,48.677,9.19,27/04/2020,04/05/2020,<2.65,,
m276_Z,Germany,Konstanz,46.677,9.19,27/04/2020,04/05/2020,<2.65,,
m277_C,Germany,Lahr,48.365,7.828,06/04/2020,13/04/2020,<2.43,,
m277_S,Germany,Lahr,48.365,8.828,06/04/2020,13/04/2020,<2.43,,
m277_J,Germany,Lahr,48.365,6.828,06/04/2020,13/04/2020,<2.43,,
m277_V,Germany,Lahr,49.365,7.828,06/04/2020,13/04/2020,<2.43,,
m277_Z,Germany,Lahr,47.365,7.828,06/04/2020,13/04/2020,<2.43,,
m278_C,Germany,Lahr,48.365,7.828,13/04/2020,20/04/2020,<2.3,,
m278_S,Germany,Lahr,48.365,8.828,13/04/2020,20/04/2020,<2.3,,
m278_J,Germany,Lahr,48.365,6.828,13/04/2020,20/04/2020,<2.3,,
m278_V,Germany,Lahr,49.365,7.828,13/04/2020,20/04/2020,<2.3,,
m278_Z,Germany,Lahr,47.365,7.828,13/04/2020,20/04/2020,<2.3,,
m279_C,Germany,Lahr,48.365,7.828,20/04/2020,27/04/2020,<2.42,,
m279_S,Germany,Lahr,48.365,8.828,20/04/2020,27/04/2020,<2.42,,
m279_J,Germany,Lahr,48.365,6.828,20/04/2020,27/04/2020,<2.42,,
m279_V,Germany,Lahr,49.365,7.828,20/04/2020,27/04/2020,<2.42,,
m279_Z,Germany,Lahr,47.365,7.828,20/04/2020,27/04/2020,<2.42,,
m280_C,Germany,Lahr,48.365,7.828,27/04/2020,04/05/2020,<2.42,,
m280_S,Germany,Lahr,48.365,8.828,27/04/2020,04/05/2020,<2.42,,
m280_J,Germany,Lahr,48.365,6.828,27/04/2020,04/05/2020,<2.42,,
m280_V,Germany,Lahr,49.365,7.828,27/04/2020,04/05/2020,<2.42,,
m280_Z,Germany,Lahr,47.365,7.828,27/04/2020,04/05/2020,<2.42,,
m281_C,Germany,Lingen,52.518,7.308,06/04/2020,14/04/2020,<1.28,,
m281_S,Germany,Lingen,52.518,8.308,06/04/2020,14/04/2020,<1.28,,
m281_J,Germany,Lingen,52.518,6.308,06/04/2020,14/04/2020,<1.28,,
m281_V,Germany,Lingen,53.518,7.308,06/04/2020,14/04/2020,<1.28,,
m281_Z,Germany,Lingen,51.518,7.308,06/04/2020,14/04/2020,<1.28,,
m282_C,Germany,Lingen,52.518,7.308,14/04/2020,20/04/2020,<1.53,,
m282_S,Germany,Lingen,52.518,8.308,14/04/2020,20/04/2020,<1.53,,
m282_J,Germany,Lingen,52.518,6.308,14/04/2020,20/04/2020,<1.53,,
m282_V,Germany,Lingen,53.518,7.308,14/04/2020,20/04/2020,<1.53,,
m282_Z,Germany,Lingen,51.518,7.308,14/04/2020,20/04/2020,<1.53,,
m283_C,Germany,Lingen,52.518,7.308,20/04/2020,27/04/2020,1.11,0.212,19.1
m283_S,Germany,Lingen,52.518,8.308,20/04/2020,27/04/2020,1.11,0.212,19.1
m283_J,Germany,Lingen,52.518,6.308,20/04/2020,27/04/2020,1.11,0.212,19.1
m283_V,Germany,Lingen,53.518,7.308,20/04/2020,27/04/2020,1.11,0.212,19.1
m283_Z,Germany,Lingen,51.518,7.308,20/04/2020,27/04/2020,1.11,0.212,19.1
m284_C,Germany,Lingen,52.518,7.308,27/04/2020,04/05/2020,<1.16,,
m284_S,Germany,Lingen,52.518,8.308,27/04/2020,04/05/2020,<1.16,,
m284_J,Germany,Lingen,52.518,6.308,27/04/2020,04/05/2020,<1.16,,
m284_V,Germany,Lingen,53.518,7.308,27/04/2020,04/05/2020,<1.16,,
m284_Z,Germany,Lingen,51.518,7.308,27/04/2020,04/05/2020,<1.16,,
m285_C,Germany,Lippspringe. Bad,51.785,8.839,14/04/2020,20/04/2020,<1.71,,
m285_S,Germany,Lippspringe. Bad,51.785,9.839,14/04/2020,20/04/2020,<1.71,,
m285_J,Germany,Lippspringe. Bad,51.785,7.839,14/04/2020,20/04/2020,<1.71,,
m285_V,Germany,Lippspringe. Bad,52.785,8.839,14/04/2020,20/04/2020,<1.71,,
m285_Z,Germany,Lippspringe. Bad,50.785,8.839,14/04/2020,20/04/2020,<1.71,,
m286_C,Germany,Lippspringe. Bad,51.785,8.839,20/04/2020,27/04/2020,<2.31,,
m286_S,Germany,Lippspringe. Bad,51.785,9.839,20/04/2020,27/04/2020,<2.31,,
m286_J,Germany,Lippspringe. Bad,51.785,7.839,20/04/2020,27/04/2020,<2.31,,
m286_V,Germany,Lippspringe. Bad,52.785,8.839,20/04/2020,27/04/2020,<2.31,,
m286_Z,Germany,Lippspringe. Bad,50.785,8.839,20/04/2020,27/04/2020,<2.31,,
m287_C,Germany,Lippspringe. Bad,51.785,8.839,27/04/2020,04/05/2020,<1.55,,
m287_S,Germany,Lippspringe. Bad,51.785,9.839,27/04/2020,04/05/2020,<1.55,,
m287_J,Germany,Lippspringe. Bad,51.785,7.839,27/04/2020,04/05/2020,<1.55,,
m287_V,Germany,Lippspringe. Bad,52.785,8.839,27/04/2020,04/05/2020,<1.55,,
m287_Z,Germany,Lippspringe. Bad,50.785,8.839,27/04/2020,04/05/2020,<1.55,,
m288_C,Germany,Magdeburg,52.103,11.583,06/04/2020,14/04/2020,<2.5,,
m288_S,Germany,Magdeburg,52.103,12.583,06/04/2020,14/04/2020,<2.5,,
m288_J,Germany,Magdeburg,52.103,10.583,06/04/2020,14/04/2020,<2.5,,
m288_V,Germany,Magdeburg,53.103,11.583,06/04/2020,14/04/2020,<2.5,,
m288_Z,Germany,Magdeburg,51.103,11.583,06/04/2020,14/04/2020,<2.5,,
m289_C,Germany,Magdeburg,52.103,11.583,14/04/2020,20/04/2020,<3.52,,
m289_S,Germany,Magdeburg,52.103,12.583,14/04/2020,20/04/2020,<3.52,,
m289_J,Germany,Magdeburg,52.103,10.583,14/04/2020,20/04/2020,<3.52,,
m289_V,Germany,Magdeburg,53.103,11.583,14/04/2020,20/04/2020,<3.52,,
m289_Z,Germany,Magdeburg,51.103,11.583,14/04/2020,20/04/2020,<3.52,,
m290_C,Germany,Magdeburg,52.103,11.583,20/04/2020,27/04/2020,<5.25,,
m290_S,Germany,Magdeburg,52.103,12.583,20/04/2020,27/04/2020,<5.25,,
m290_J,Germany,Magdeburg,52.103,10.583,20/04/2020,27/04/2020,<5.25,,
m290_V,Germany,Magdeburg,53.103,11.583,20/04/2020,27/04/2020,<5.25,,
m290_Z,Germany,Magdeburg,51.103,11.583,20/04/2020,27/04/2020,<5.25,,
m291_C,Germany,Magdeburg,52.103,11.583,27/04/2020,04/05/2020,<5.31,,
m291_S,Germany,Magdeburg,52.103,12.583,27/04/2020,04/05/2020,<5.31,,
m291_J,Germany,Magdeburg,52.103,10.583,27/04/2020,04/05/2020,<5.31,,
m291_V,Germany,Magdeburg,53.103,11.583,27/04/2020,04/05/2020,<5.31,,
m291_Z,Germany,Magdeburg,51.103,11.583,27/04/2020,04/05/2020,<5.31,,
m292_C,Germany,Norderney,53.712,7.152,06/04/2020,14/04/2020,<1.55,,
m292_S,Germany,Norderney,53.712,8.152,06/04/2020,14/04/2020,<1.55,,
m292_J,Germany,Norderney,53.712,6.152,06/04/2020,14/04/2020,<1.55,,
m292_V,Germany,Norderney,54.712,7.152,06/04/2020,14/04/2020,<1.55,,
m292_Z,Germany,Norderney,52.712,7.152,06/04/2020,14/04/2020,<1.55,,
m293_C,Germany,Norderney,53.712,7.152,14/04/2020,20/04/2020,<1.78,,
m293_S,Germany,Norderney,53.712,8.152,14/04/2020,20/04/2020,<1.78,,
m293_J,Germany,Norderney,53.712,6.152,14/04/2020,20/04/2020,<1.78,,
m293_V,Germany,Norderney,54.712,7.152,14/04/2020,20/04/2020,<1.78,,
m293_Z,Germany,Norderney,52.712,7.152,14/04/2020,20/04/2020,<1.78,,
m294_C,Germany,Norderney,53.712,7.152,20/04/2020,27/04/2020,<1.29,,
m294_S,Germany,Norderney,53.712,8.152,20/04/2020,27/04/2020,<1.29,,
m294_J,Germany,Norderney,53.712,6.152,20/04/2020,27/04/2020,<1.29,,
m294_V,Germany,Norderney,54.712,7.152,20/04/2020,27/04/2020,<1.29,,
m294_Z,Germany,Norderney,52.712,7.152,20/04/2020,27/04/2020,<1.29,,
m295_C,Germany,Norderney,53.712,7.152,27/04/2020,04/05/2020,<1.22,,
m295_S,Germany,Norderney,53.712,8.152,27/04/2020,04/05/2020,<1.22,,
m295_J,Germany,Norderney,53.712,6.152,27/04/2020,04/05/2020,<1.22,,
m295_V,Germany,Norderney,54.712,7.152,27/04/2020,04/05/2020,<1.22,,
m295_Z,Germany,Norderney,52.712,7.152,27/04/2020,04/05/2020,<1.22,,
m296_C,Germany,Nürburg-Barweiler,50.36,6.87,06/04/2020,14/04/2020,<1.65,,
m296_S,Germany,Nürburg-Barweiler,50.36,7.87,06/04/2020,14/04/2020,<1.65,,
m296_J,Germany,Nürburg-Barweiler,50.36,5.87,06/04/2020,14/04/2020,<1.65,,
m296_V,Germany,Nürburg-Barweiler,51.36,6.87,06/04/2020,14/04/2020,<1.65,,
m296_Z,Germany,Nürburg-Barweiler,49.36,6.87,06/04/2020,14/04/2020,<1.65,,
m297_C,Germany,Nürburg-Barweiler,50.36,6.87,14/04/2020,20/04/2020,<1.65,,
m297_S,Germany,Nürburg-Barweiler,50.36,7.87,14/04/2020,20/04/2020,<1.65,,
m297_J,Germany,Nürburg-Barweiler,50.36,5.87,14/04/2020,20/04/2020,<1.65,,
m297_V,Germany,Nürburg-Barweiler,51.36,6.87,14/04/2020,20/04/2020,<1.65,,
m297_Z,Germany,Nürburg-Barweiler,49.36,6.87,14/04/2020,20/04/2020,<1.65,,
m298_C,Germany,Nürburg-Barweiler,50.36,6.87,20/04/2020,27/04/2020,<2.34,,
m298_S,Germany,Nürburg-Barweiler,50.36,7.87,20/04/2020,27/04/2020,<2.34,,
m298_J,Germany,Nürburg-Barweiler,50.36,5.87,20/04/2020,27/04/2020,<2.34,,
m298_V,Germany,Nürburg-Barweiler,51.36,6.87,20/04/2020,27/04/2020,<2.34,,
m298_Z,Germany,Nürburg-Barweiler,49.36,6.87,20/04/2020,27/04/2020,<2.34,,
m299_C,Germany,Nürburg-Barweiler,50.36,6.87,27/04/2020,04/05/2020,<2.56,,
m299_S,Germany,Nürburg-Barweiler,50.36,7.87,27/04/2020,04/05/2020,<2.56,,
m299_J,Germany,Nürburg-Barweiler,50.36,5.87,27/04/2020,04/05/2020,<2.56,,
m299_V,Germany,Nürburg-Barweiler,51.36,6.87,27/04/2020,04/05/2020,<2.56,,
m299_Z,Germany,Nürburg-Barweiler,49.36,6.87,27/04/2020,04/05/2020,<2.56,,
m300_C,Germany,Nürnberg,49.503,11.055,06/04/2020,14/04/2020,<1.79,,
m300_S,Germany,Nürnberg,49.503,12.055,06/04/2020,14/04/2020,<1.79,,
m300_J,Germany,Nürnberg,49.503,10.055,06/04/2020,14/04/2020,<1.79,,
m300_V,Germany,Nürnberg,50.503,11.055,06/04/2020,14/04/2020,<1.79,,
m300_Z,Germany,Nürnberg,48.503,11.055,06/04/2020,14/04/2020,<1.79,,
m301_C,Germany,Nürnberg,49.503,11.055,14/04/2020,20/04/2020,<2.41,,
m301_S,Germany,Nürnberg,49.503,12.055,14/04/2020,20/04/2020,<2.41,,
m301_J,Germany,Nürnberg,49.503,10.055,14/04/2020,20/04/2020,<2.41,,
m301_V,Germany,Nürnberg,50.503,11.055,14/04/2020,20/04/2020,<2.41,,
m301_Z,Germany,Nürnberg,48.503,11.055,14/04/2020,20/04/2020,<2.41,,
m302_C,Germany,Nürnberg,49.503,11.055,20/04/2020,27/04/2020,<1.97,,
m302_S,Germany,Nürnberg,49.503,12.055,20/04/2020,27/04/2020,<1.97,,
m302_J,Germany,Nürnberg,49.503,10.055,20/04/2020,27/04/2020,<1.97,,
m302_V,Germany,Nürnberg,50.503,11.055,20/04/2020,27/04/2020,<1.97,,
m302_Z,Germany,Nürnberg,48.503,11.055,20/04/2020,27/04/2020,<1.97,,
m303_C,Germany,Nürnberg,49.503,11.055,27/04/2020,04/05/2020,<1.6,,
m303_S,Germany,Nürnberg,49.503,12.055,27/04/2020,04/05/2020,<1.6,,
m303_J,Germany,Nürnberg,49.503,10.055,27/04/2020,04/05/2020,<1.6,,
m303_V,Germany,Nürnberg,50.503,11.055,27/04/2020,04/05/2020,<1.6,,
m303_Z,Germany,Nürnberg,48.503,11.055,27/04/2020,04/05/2020,<1.6,,
m304_C,Germany,Lustheim,48.245,11.553,06/04/2020,08/04/2020,<20,,
m304_S,Germany,Lustheim,48.245,12.553,06/04/2020,08/04/2020,<20,,
m304_J,Germany,Lustheim,48.245,10.553,06/04/2020,08/04/2020,<20,,
m304_V,Germany,Lustheim,49.245,11.553,06/04/2020,08/04/2020,<20,,
m304_Z,Germany,Lustheim,47.245,11.553,06/04/2020,08/04/2020,<20,,
m305_C,Germany,Lustheim,48.245,11.553,08/04/2020,14/04/2020,<3.06,,
m305_S,Germany,Lustheim,48.245,12.553,08/04/2020,14/04/2020,<3.06,,
m305_J,Germany,Lustheim,48.245,10.553,08/04/2020,14/04/2020,<3.06,,
m305_V,Germany,Lustheim,49.245,11.553,08/04/2020,14/04/2020,<3.06,,
m305_Z,Germany,Lustheim,47.245,11.553,08/04/2020,14/04/2020,<3.06,,
m306_C,Germany,Lustheim,48.245,11.553,14/04/2020,20/04/2020,<2.81,,
m306_S,Germany,Lustheim,48.245,12.553,14/04/2020,20/04/2020,<2.81,,
m306_J,Germany,Lustheim,48.245,10.553,14/04/2020,20/04/2020,<2.81,,
m306_V,Germany,Lustheim,49.245,11.553,14/04/2020,20/04/2020,<2.81,,
m306_Z,Germany,Lustheim,47.245,11.553,14/04/2020,20/04/2020,<2.81,,
